event_id,session_id,event_timestamp,event_type,page_url,product_id
3668,422,2024-04-25T00:02:30,checkout,/page/12,1.0
3669,423,2023-05-18T00:00:00,purchase,/page/13,11.0
3670,423,2023-05-18T00:00:30,checkout,/page/7,9.0
3671,423,2023-05-18T00:01:00,add_to_cart,/page/13,9.0
3672,423,2023-05-18T00:01:30,checkout,/page/4,6.0
3673,423,2023-05-18T00:02:00,remove_from_cart,/page/5,17.0
3674,423,2023-05-18T00:02:30,add_to_cart,/page/14,43.0
3675,424,2024-01-28T00:00:00,remove_from_cart,/page/18,45.0
3676,424,2024-01-28T00:00:30,remove_from_cart,/page/9,44.0
3677,424,2024-01-28T00:01:00,add_to_cart,/page/4,44.0
3678,424,2024-01-28T00:01:30,purchase,/page/17,41.0
3679,425,2023-09-29T00:00:00,purchase,/page/16,39.0
3680,425,2023-09-29T00:00:30,purchase,/page/4,48.0
3681,426,2023-05-14T00:00:00,checkout,/page/5,41.0
3682,426,2023-05-14T00:00:30,add_to_cart,/page/10,46.0
3683,426,2023-05-14T00:01:00,page_view,/page/20,37.0
3684,426,2023-05-14T00:01:30,checkout,/page/9,15.0
3685,426,2023-05-14T00:02:00,add_to_cart,/page/18,22.0
3686,426,2023-05-14T00:02:30,add_to_cart,/page/5,47.0
3687,426,2023-05-14T00:03:00,remove_from_cart,/page/15,12.0
3688,426,2023-05-14T00:03:30,remove_from_cart,/page/2,24.0
3689,426,2023-05-14T00:04:00,purchase,/page/8,15.0
3690,426,2023-05-14T00:04:30,add_to_cart,/page/9,13.0
3691,426,2023-05-14T00:05:00,page_view,/page/8,5.0
3692,427,2024-02-15T00:00:00,remove_from_cart,/page/17,32.0
3693,427,2024-02-15T00:00:30,checkout,/page/1,24.0
3694,427,2024-02-15T00:01:00,remove_from_cart,/page/12,30.0
3695,428,2023-04-08T00:00:00,checkout,/page/19,44.0
3696,428,2023-04-08T00:00:30,remove_from_cart,/page/16,22.0
3697,428,2023-04-08T00:01:00,checkout,/page/13,38.0
3698,428,2023-04-08T00:01:30,remove_from_cart,/page/11,13.0
3699,428,2023-04-08T00:02:00,remove_from_cart,/page/8,28.0
3700,428,2023-04-08T00:02:30,remove_from_cart,/page/19,31.0
3701,428,2023-04-08T00:03:00,remove_from_cart,/page/13,25.0
3702,428,2023-04-08T00:03:30,purchase,/page/17,25.0
3703,428,2023-04-08T00:04:00,page_view,/page/14,14.0
3704,428,2023-04-08T00:04:30,remove_from_cart,/page/5,6.0
3705,428,2023-04-08T00:05:00,add_to_cart,/page/11,19.0
3706,428,2023-04-08T00:05:30,remove_from_cart,/page/1,35.0
3707,428,2023-04-08T00:06:00,page_view,/page/19,22.0
3708,428,2023-04-08T00:06:30,purchase,/page/10,33.0
3709,429,2023-07-18T00:00:00,remove_from_cart,/page/6,49.0
3710,429,2023-07-18T00:00:30,checkout,/page/20,10.0
3711,429,2023-07-18T00:01:00,remove_from_cart,/page/12,37.0
3712,430,2024-06-15T00:00:00,checkout,/page/10,29.0
3713,430,2024-06-15T00:00:30,add_to_cart,/page/4,16.0
3714,430,2024-06-15T00:01:00,page_view,/page/15,18.0
3715,430,2024-06-15T00:01:30,add_to_cart,/page/8,24.0
3716,430,2024-06-15T00:02:00,purchase,/page/4,18.0
3717,430,2024-06-15T00:02:30,add_to_cart,/page/13,8.0
3718,430,2024-06-15T00:03:00,remove_from_cart,/page/2,43.0
3719,430,2024-06-15T00:03:30,remove_from_cart,/page/18,38.0
3720,431,2023-11-04T00:00:00,add_to_cart,/page/6,27.0
3721,431,2023-11-04T00:00:30,page_view,/page/10,50.0
3722,431,2023-11-04T00:01:00,remove_from_cart,/page/10,14.0
3723,431,2023-11-04T00:01:30,page_view,/page/15,37.0
3724,431,2023-11-04T00:02:00,checkout,/page/8,43.0
3725,432,2023-12-11T00:00:00,checkout,/page/8,7.0
3726,432,2023-12-11T00:00:30,page_view,/page/1,35.0
3727,432,2023-12-11T00:01:00,page_view,/page/16,34.0
3728,432,2023-12-11T00:01:30,remove_from_cart,/page/6,10.0
3729,432,2023-12-11T00:02:00,page_view,/page/3,24.0
3730,432,2023-12-11T00:02:30,purchase,/page/15,6.0
3731,432,2023-12-11T00:03:00,purchase,/page/9,21.0
3732,432,2023-12-11T00:03:30,add_to_cart,/page/7,24.0
3733,432,2023-12-11T00:04:00,remove_from_cart,/page/6,28.0
3734,432,2023-12-11T00:04:30,purchase,/page/15,17.0
3735,432,2023-12-11T00:05:00,remove_from_cart,/page/16,4.0
3736,432,2023-12-11T00:05:30,page_view,/page/16,13.0
3737,432,2023-12-11T00:06:00,add_to_cart,/page/1,45.0
3738,432,2023-12-11T00:06:30,purchase,/page/14,
3739,433,2024-11-11T00:00:00,add_to_cart,/page/8,29.0
3740,433,2024-11-11T00:00:30,checkout,/page/15,9.0
3741,433,2024-11-11T00:01:00,purchase,/page/14,26.0
3742,433,2024-11-11T00:01:30,remove_from_cart,/page/14,13.0
3743,433,2024-11-11T00:02:00,add_to_cart,/page/15,1.0
3744,433,2024-11-11T00:02:30,page_view,/page/9,4.0
3745,433,2024-11-11T00:03:00,page_view,/page/12,10.0
3746,434,2024-08-29T00:00:00,checkout,/page/18,5.0
3747,434,2024-08-29T00:00:30,page_view,/page/12,21.0
3748,434,2024-08-29T00:01:00,purchase,/page/2,3.0
3749,434,2024-08-29T00:01:30,page_view,/page/5,31.0
3750,434,2024-08-29T00:02:00,add_to_cart,/page/5,5.0
3751,434,2024-08-29T00:02:30,remove_from_cart,/page/6,21.0
3752,434,2024-08-29T00:03:00,checkout,/page/7,8.0
3753,434,2024-08-29T00:03:30,checkout,/page/1,39.0
3754,434,2024-08-29T00:04:00,remove_from_cart,/page/8,37.0
3755,434,2024-08-29T00:04:30,page_view,/page/7,49.0
3756,434,2024-08-29T00:05:00,checkout,/page/17,
3757,434,2024-08-29T00:05:30,page_view,/page/16,11.0
3758,434,2024-08-29T00:06:00,page_view,/page/7,8.0
3759,434,2024-08-29T00:06:30,add_to_cart,/page/13,40.0
3760,434,2024-08-29T00:07:00,remove_from_cart,/page/12,46.0
3761,435,2023-03-12T00:00:00,purchase,/page/13,12.0
3762,435,2023-03-12T00:00:30,page_view,/page/20,42.0
3763,435,2023-03-12T00:01:00,add_to_cart,/page/19,47.0
3764,435,2023-03-12T00:01:30,checkout,/page/8,23.0
3765,436,2024-03-01T00:00:00,remove_from_cart,/page/20,23.0
3766,436,2024-03-01T00:00:30,add_to_cart,/page/8,10.0
3767,436,2024-03-01T00:01:00,add_to_cart,/page/5,41.0
3768,436,2024-03-01T00:01:30,checkout,/page/8,45.0
3769,437,2024-08-27T00:00:00,add_to_cart,/page/17,39.0
3770,437,2024-08-27T00:00:30,purchase,/page/6,1.0
3771,437,2024-08-27T00:01:00,remove_from_cart,/page/12,31.0
3772,437,2024-08-27T00:01:30,add_to_cart,/page/12,15.0
3773,437,2024-08-27T00:02:00,add_to_cart,/page/8,28.0
3774,437,2024-08-27T00:02:30,checkout,/page/3,33.0
3775,437,2024-08-27T00:03:00,remove_from_cart,/page/2,31.0
3776,437,2024-08-27T00:03:30,checkout,/page/3,4.0
3777,437,2024-08-27T00:04:00,purchase,/page/15,3.0
3778,437,2024-08-27T00:04:30,purchase,/page/6,25.0
3779,437,2024-08-27T00:05:00,purchase,/page/16,
3780,438,2024-08-17T00:00:00,purchase,/page/6,13.0
3781,438,2024-08-17T00:00:30,checkout,/page/2,7.0
3782,438,2024-08-17T00:01:00,page_view,/page/16,8.0
3783,439,2024-01-10T00:00:00,checkout,/page/4,23.0
3784,439,2024-01-10T00:00:30,purchase,/page/8,36.0
3785,439,2024-01-10T00:01:00,purchase,/page/6,46.0
3786,439,2024-01-10T00:01:30,page_view,/page/16,43.0
3787,440,2023-04-19T00:00:00,checkout,/page/9,35.0
3788,440,2023-04-19T00:00:30,remove_from_cart,/page/13,31.0
3789,440,2023-04-19T00:01:00,add_to_cart,/page/11,29.0
3790,440,2023-04-19T00:01:30,remove_from_cart,/page/5,10.0
3791,440,2023-04-19T00:02:00,add_to_cart,/page/7,45.0
3792,440,2023-04-19T00:02:30,add_to_cart,/page/5,11.0
3793,440,2023-04-19T00:03:00,purchase,/page/1,41.0
3794,440,2023-04-19T00:03:30,page_view,/page/20,19.0
3795,440,2023-04-19T00:04:00,remove_from_cart,/page/5,23.0
3796,440,2023-04-19T00:04:30,purchase,/page/19,10.0
3797,440,2023-04-19T00:05:00,add_to_cart,/page/6,47.0
3798,440,2023-04-19T00:05:30,remove_from_cart,/page/13,4.0
3799,440,2023-04-19T00:06:00,checkout,/page/6,40.0
3800,440,2023-04-19T00:06:30,remove_from_cart,/page/7,24.0
3801,441,2024-03-18T00:00:00,page_view,/page/13,16.0
3802,441,2024-03-18T00:00:30,checkout,/page/8,5.0
3803,441,2024-03-18T00:01:00,page_view,/page/18,4.0
3804,441,2024-03-18T00:01:30,remove_from_cart,/page/13,44.0
3805,441,2024-03-18T00:02:00,checkout,/page/9,7.0
3806,441,2024-03-18T00:02:30,add_to_cart,/page/1,32.0
3807,441,2024-03-18T00:03:00,remove_from_cart,/page/8,36.0
3808,441,2024-03-18T00:03:30,remove_from_cart,/page/4,42.0
3809,441,2024-03-18T00:04:00,purchase,/page/11,10.0
3810,441,2024-03-18T00:04:30,page_view,/page/3,15.0
3811,441,2024-03-18T00:05:00,checkout,/page/6,26.0
3812,441,2024-03-18T00:05:30,page_view,/page/17,
3813,442,2023-03-17T00:00:00,checkout,/page/8,37.0
3814,442,2023-03-17T00:00:30,checkout,/page/12,25.0
3815,442,2023-03-17T00:01:00,page_view,/page/11,47.0
3816,442,2023-03-17T00:01:30,remove_from_cart,/page/16,3.0
3817,442,2023-03-17T00:02:00,remove_from_cart,/page/11,17.0
3818,442,2023-03-17T00:02:30,purchase,/page/3,
3819,443,2023-09-13T00:00:00,page_view,/page/12,6.0
3820,443,2023-09-13T00:00:30,checkout,/page/9,5.0
3821,443,2023-09-13T00:01:00,page_view,/page/19,50.0
3822,443,2023-09-13T00:01:30,remove_from_cart,/page/11,28.0
3823,444,2023-06-07T00:00:00,page_view,/page/19,43.0
3824,444,2023-06-07T00:00:30,page_view,/page/19,47.0
3825,444,2023-06-07T00:01:00,checkout,/page/19,14.0
3826,444,2023-06-07T00:01:30,purchase,/page/11,29.0
3827,444,2023-06-07T00:02:00,purchase,/page/16,23.0
3828,444,2023-06-07T00:02:30,add_to_cart,/page/2,31.0
3829,445,2023-08-19T00:00:00,page_view,/page/5,2.0
3830,445,2023-08-19T00:00:30,remove_from_cart,/page/6,28.0
3831,445,2023-08-19T00:01:00,add_to_cart,/page/1,5.0
3832,445,2023-08-19T00:01:30,purchase,/page/16,7.0
3833,445,2023-08-19T00:02:00,add_to_cart,/page/3,10.0
3834,445,2023-08-19T00:02:30,remove_from_cart,/page/3,13.0
3835,445,2023-08-19T00:03:00,purchase,/page/8,49.0
3836,445,2023-08-19T00:03:30,checkout,/page/20,26.0
3837,445,2023-08-19T00:04:00,checkout,/page/18,37.0
3838,445,2023-08-19T00:04:30,checkout,/page/13,3.0
3839,445,2023-08-19T00:05:00,purchase,/page/17,31.0
3840,445,2023-08-19T00:05:30,add_to_cart,/page/3,11.0
3841,445,2023-08-19T00:06:00,checkout,/page/16,31.0
3842,445,2023-08-19T00:06:30,add_to_cart,/page/3,
3843,446,2024-01-29T00:00:00,add_to_cart,/page/5,29.0
3844,446,2024-01-29T00:00:30,checkout,/page/1,30.0
3845,446,2024-01-29T00:01:00,remove_from_cart,/page/19,34.0
3846,446,2024-01-29T00:01:30,purchase,/page/20,31.0
3847,446,2024-01-29T00:02:00,purchase,/page/14,23.0
3848,446,2024-01-29T00:02:30,add_to_cart,/page/7,41.0
3849,446,2024-01-29T00:03:00,purchase,/page/10,13.0
3850,446,2024-01-29T00:03:30,page_view,/page/20,6.0
3851,446,2024-01-29T00:04:00,checkout,/page/11,20.0
3852,446,2024-01-29T00:04:30,add_to_cart,/page/1,33.0
3853,446,2024-01-29T00:05:00,purchase,/page/11,12.0
3854,447,2023-09-29T00:00:00,page_view,/page/5,3.0
3855,447,2023-09-29T00:00:30,add_to_cart,/page/4,38.0
3856,447,2023-09-29T00:01:00,page_view,/page/12,2.0
3857,447,2023-09-29T00:01:30,remove_from_cart,/page/16,
3858,447,2023-09-29T00:02:00,checkout,/page/9,19.0
3859,448,2023-07-02T00:00:00,checkout,/page/10,31.0
3860,448,2023-07-02T00:00:30,page_view,/page/2,1.0
3861,448,2023-07-02T00:01:00,add_to_cart,/page/14,36.0
3862,448,2023-07-02T00:01:30,checkout,/page/13,20.0
3863,448,2023-07-02T00:02:00,remove_from_cart,/page/18,43.0
3864,448,2023-07-02T00:02:30,checkout,/page/16,26.0
3865,448,2023-07-02T00:03:00,remove_from_cart,/page/19,29.0
3866,448,2023-07-02T00:03:30,purchase,/page/15,20.0
3867,448,2023-07-02T00:04:00,page_view,/page/14,13.0
3868,448,2023-07-02T00:04:30,checkout,/page/12,28.0
3869,448,2023-07-02T00:05:00,page_view,/page/9,22.0
3870,449,2024-01-26T00:00:00,page_view,/page/14,16.0
3871,449,2024-01-26T00:00:30,remove_from_cart,/page/11,45.0
3872,450,2024-01-18T00:00:00,checkout,/page/7,3.0
3873,450,2024-01-18T00:00:30,purchase,/page/13,18.0
3874,450,2024-01-18T00:01:00,purchase,/page/14,40.0
3875,450,2024-01-18T00:01:30,add_to_cart,/page/15,29.0
3876,450,2024-01-18T00:02:00,page_view,/page/4,41.0
3877,451,2023-10-12T00:00:00,remove_from_cart,/page/5,37.0
3878,451,2023-10-12T00:00:30,checkout,/page/8,21.0
3879,451,2023-10-12T00:01:00,add_to_cart,/page/2,45.0
3880,451,2023-10-12T00:01:30,remove_from_cart,/page/19,30.0
3881,451,2023-10-12T00:02:00,page_view,/page/6,24.0
3882,451,2023-10-12T00:02:30,remove_from_cart,/page/4,11.0
3883,451,2023-10-12T00:03:00,purchase,/page/6,30.0
3884,451,2023-10-12T00:03:30,checkout,/page/7,28.0
3885,451,2023-10-12T00:04:00,remove_from_cart,/page/8,6.0
3886,451,2023-10-12T00:04:30,remove_from_cart,/page/20,19.0
3887,451,2023-10-12T00:05:00,purchase,/page/20,36.0
3888,452,2024-11-28T00:00:00,purchase,/page/11,40.0
3889,452,2024-11-28T00:00:30,checkout,/page/12,19.0
3890,452,2024-11-28T00:01:00,checkout,/page/14,16.0
3891,452,2024-11-28T00:01:30,remove_from_cart,/page/11,49.0
3892,452,2024-11-28T00:02:00,remove_from_cart,/page/10,48.0
3893,452,2024-11-28T00:02:30,add_to_cart,/page/10,46.0
3894,452,2024-11-28T00:03:00,remove_from_cart,/page/3,
3895,452,2024-11-28T00:03:30,remove_from_cart,/page/20,8.0
3896,452,2024-11-28T00:04:00,checkout,/page/19,39.0
3897,452,2024-11-28T00:04:30,purchase,/page/8,49.0
3898,452,2024-11-28T00:05:00,purchase,/page/8,46.0
3899,452,2024-11-28T00:05:30,remove_from_cart,/page/9,38.0
3900,452,2024-11-28T00:06:00,checkout,/page/10,15.0
3901,452,2024-11-28T00:06:30,purchase,/page/9,27.0
3902,452,2024-11-28T00:07:00,remove_from_cart,/page/1,34.0
3903,453,2024-04-24T00:00:00,purchase,/page/6,10.0
3904,453,2024-04-24T00:00:30,add_to_cart,/page/2,38.0
3905,453,2024-04-24T00:01:00,remove_from_cart,/page/17,27.0
3906,453,2024-04-24T00:01:30,add_to_cart,/page/20,47.0
3907,453,2024-04-24T00:02:00,checkout,/page/7,37.0
3908,453,2024-04-24T00:02:30,purchase,/page/17,38.0
3909,453,2024-04-24T00:03:00,remove_from_cart,/page/4,16.0
3910,453,2024-04-24T00:03:30,add_to_cart,/page/4,1.0
3911,453,2024-04-24T00:04:00,purchase,/page/15,9.0
3912,453,2024-04-24T00:04:30,page_view,/page/6,8.0
3913,453,2024-04-24T00:05:00,checkout,/page/2,31.0
3914,453,2024-04-24T00:05:30,remove_from_cart,/page/10,34.0
3915,453,2024-04-24T00:06:00,remove_from_cart,/page/7,19.0
3916,453,2024-04-24T00:06:30,checkout,/page/12,22.0
3917,454,2024-08-31T00:00:00,purchase,/page/5,50.0
3918,454,2024-08-31T00:00:30,add_to_cart,/page/2,16.0
3919,454,2024-08-31T00:01:00,page_view,/page/2,20.0
3920,454,2024-08-31T00:01:30,remove_from_cart,/page/19,28.0
3921,454,2024-08-31T00:02:00,remove_from_cart,/page/13,5.0
3922,454,2024-08-31T00:02:30,add_to_cart,/page/20,15.0
3923,454,2024-08-31T00:03:00,purchase,/page/2,2.0
3924,454,2024-08-31T00:03:30,add_to_cart,/page/12,7.0
3925,454,2024-08-31T00:04:00,add_to_cart,/page/4,14.0
3926,455,2023-06-06T00:00:00,checkout,/page/11,26.0
3927,455,2023-06-06T00:00:30,remove_from_cart,/page/17,46.0
3928,455,2023-06-06T00:01:00,purchase,/page/13,13.0
3929,455,2023-06-06T00:01:30,remove_from_cart,/page/19,22.0
3930,455,2023-06-06T00:02:00,checkout,/page/1,36.0
3931,455,2023-06-06T00:02:30,checkout,/page/3,37.0
3932,455,2023-06-06T00:03:00,purchase,/page/7,5.0
3933,455,2023-06-06T00:03:30,remove_from_cart,/page/12,36.0
3934,455,2023-06-06T00:04:00,remove_from_cart,/page/7,17.0
3935,455,2023-06-06T00:04:30,remove_from_cart,/page/13,25.0
3936,455,2023-06-06T00:05:00,add_to_cart,/page/3,5.0
3937,455,2023-06-06T00:05:30,add_to_cart,/page/18,36.0
3938,455,2023-06-06T00:06:00,remove_from_cart,/page/2,14.0
3939,456,2023-07-15T00:00:00,add_to_cart,/page/7,27.0
3940,456,2023-07-15T00:00:30,add_to_cart,/page/5,3.0
3941,456,2023-07-15T00:01:00,add_to_cart,/page/7,20.0
3942,456,2023-07-15T00:01:30,checkout,/page/10,12.0
3943,456,2023-07-15T00:02:00,remove_from_cart,/page/14,14.0
3944,456,2023-07-15T00:02:30,page_view,/page/1,20.0
3945,457,2024-07-06T00:00:00,checkout,/page/19,27.0
3946,457,2024-07-06T00:00:30,purchase,/page/13,
3947,457,2024-07-06T00:01:00,purchase,/page/1,3.0
3948,457,2024-07-06T00:01:30,purchase,/page/11,46.0
3949,457,2024-07-06T00:02:00,add_to_cart,/page/19,18.0
3950,458,2024-10-20T00:00:00,purchase,/page/2,10.0
3951,458,2024-10-20T00:00:30,page_view,/page/16,29.0
3952,458,2024-10-20T00:01:00,remove_from_cart,/page/3,30.0
3953,458,2024-10-20T00:01:30,remove_from_cart,/page/7,3.0
3954,458,2024-10-20T00:02:00,remove_from_cart,/page/7,21.0
3955,458,2024-10-20T00:02:30,page_view,/page/5,15.0
3956,458,2024-10-20T00:03:00,purchase,/page/12,4.0
3957,458,2024-10-20T00:03:30,add_to_cart,/page/6,36.0
3958,459,2023-10-25T00:00:00,remove_from_cart,/page/14,26.0
3959,459,2023-10-25T00:00:30,remove_from_cart,/page/6,29.0
3960,459,2023-10-25T00:01:00,remove_from_cart,/page/6,13.0
3961,459,2023-10-25T00:01:30,add_to_cart,/page/5,34.0
3962,459,2023-10-25T00:02:00,add_to_cart,/page/20,
3963,459,2023-10-25T00:02:30,add_to_cart,/page/1,9.0
3964,459,2023-10-25T00:03:00,page_view,/page/5,22.0
3965,459,2023-10-25T00:03:30,checkout,/page/19,7.0
3966,459,2023-10-25T00:04:00,add_to_cart,/page/7,1.0
3967,459,2023-10-25T00:04:30,add_to_cart,/page/1,15.0
3968,459,2023-10-25T00:05:00,add_to_cart,/page/9,27.0
3969,460,2023-03-22T00:00:00,checkout,/page/3,47.0
3970,460,2023-03-22T00:00:30,page_view,/page/14,
3971,460,2023-03-22T00:01:00,checkout,/page/12,1.0
3972,460,2023-03-22T00:01:30,checkout,/page/14,10.0
3973,460,2023-03-22T00:02:00,checkout,/page/20,40.0
3974,460,2023-03-22T00:02:30,remove_from_cart,/page/11,16.0
3975,460,2023-03-22T00:03:00,page_view,/page/6,18.0
3976,460,2023-03-22T00:03:30,remove_from_cart,/page/7,4.0
3977,460,2023-03-22T00:04:00,page_view,/page/6,15.0
3978,461,2024-05-12T00:00:00,purchase,/page/18,50.0
3979,461,2024-05-12T00:00:30,remove_from_cart,/page/16,11.0
3980,461,2024-05-12T00:01:00,add_to_cart,/page/1,14.0
3981,461,2024-05-12T00:01:30,remove_from_cart,/page/5,3.0
3982,461,2024-05-12T00:02:00,add_to_cart,/page/18,19.0
3983,461,2024-05-12T00:02:30,checkout,/page/3,
3984,461,2024-05-12T00:03:00,purchase,/page/1,6.0
3985,461,2024-05-12T00:03:30,checkout,/page/6,11.0
3986,461,2024-05-12T00:04:00,add_to_cart,/page/10,4.0
3987,461,2024-05-12T00:04:30,remove_from_cart,/page/2,29.0
3988,461,2024-05-12T00:05:00,checkout,/page/9,43.0
3989,461,2024-05-12T00:05:30,purchase,/page/15,47.0
3990,461,2024-05-12T00:06:00,page_view,/page/16,42.0
3991,462,2023-05-01T00:00:00,checkout,/page/11,17.0
3992,462,2023-05-01T00:00:30,checkout,/page/4,40.0
3993,462,2023-05-01T00:01:00,purchase,/page/6,17.0
3994,462,2023-05-01T00:01:30,page_view,/page/13,24.0
3995,462,2023-05-01T00:02:00,purchase,/page/8,35.0
3996,462,2023-05-01T00:02:30,checkout,/page/5,
3997,462,2023-05-01T00:03:00,checkout,/page/5,22.0
3998,462,2023-05-01T00:03:30,purchase,/page/3,12.0
3999,462,2023-05-01T00:04:00,add_to_cart,/page/11,39.0
4000,462,2023-05-01T00:04:30,page_view,/page/19,
4001,462,2023-05-01T00:05:00,remove_from_cart,/page/13,26.0
4002,462,2023-05-01T00:05:30,purchase,/page/10,46.0
4003,463,2023-09-23T00:00:00,purchase,/page/5,16.0
4004,463,2023-09-23T00:00:30,checkout,/page/8,41.0
4005,463,2023-09-23T00:01:00,add_to_cart,/page/15,37.0
4006,463,2023-09-23T00:01:30,page_view,/page/6,7.0
4007,463,2023-09-23T00:02:00,add_to_cart,/page/3,6.0
4008,463,2023-09-23T00:02:30,page_view,/page/4,34.0
4009,464,2023-04-08T00:00:00,purchase,/page/2,16.0
4010,464,2023-04-08T00:00:30,remove_from_cart,/page/18,27.0
4011,464,2023-04-08T00:01:00,purchase,/page/2,43.0
4012,464,2023-04-08T00:01:30,page_view,/page/15,4.0
4013,464,2023-04-08T00:02:00,checkout,/page/10,45.0
4014,464,2023-04-08T00:02:30,page_view,/page/8,39.0
4015,464,2023-04-08T00:03:00,add_to_cart,/page/12,7.0
4016,464,2023-04-08T00:03:30,purchase,/page/20,40.0
4017,464,2023-04-08T00:04:00,remove_from_cart,/page/12,12.0
4018,465,2024-01-31T00:00:00,remove_from_cart,/page/4,32.0
4019,465,2024-01-31T00:00:30,page_view,/page/6,12.0
4020,465,2024-01-31T00:01:00,add_to_cart,/page/16,25.0
4021,465,2024-01-31T00:01:30,remove_from_cart,/page/8,15.0
4022,465,2024-01-31T00:02:00,purchase,/page/15,12.0
4023,465,2024-01-31T00:02:30,add_to_cart,/page/1,24.0
4024,465,2024-01-31T00:03:00,remove_from_cart,/page/5,10.0
4025,465,2024-01-31T00:03:30,page_view,/page/13,12.0
4026,465,2024-01-31T00:04:00,checkout,/page/11,44.0
4027,465,2024-01-31T00:04:30,remove_from_cart,/page/19,42.0
4028,465,2024-01-31T00:05:00,checkout,/page/7,13.0
4029,466,2023-04-10T00:00:00,page_view,/page/18,13.0
4030,466,2023-04-10T00:00:30,add_to_cart,/page/10,19.0
4031,466,2023-04-10T00:01:00,remove_from_cart,/page/15,2.0
4032,466,2023-04-10T00:01:30,remove_from_cart,/page/17,34.0
4033,466,2023-04-10T00:02:00,checkout,/page/17,39.0
4034,466,2023-04-10T00:02:30,purchase,/page/11,1.0
4035,466,2023-04-10T00:03:00,remove_from_cart,/page/15,2.0
4036,466,2023-04-10T00:03:30,add_to_cart,/page/1,24.0
4037,466,2023-04-10T00:04:00,purchase,/page/13,50.0
4038,466,2023-04-10T00:04:30,purchase,/page/12,5.0
4039,466,2023-04-10T00:05:00,purchase,/page/11,13.0
4040,466,2023-04-10T00:05:30,checkout,/page/16,17.0
4041,466,2023-04-10T00:06:00,purchase,/page/6,26.0
4042,467,2023-03-25T00:00:00,add_to_cart,/page/6,39.0
4043,467,2023-03-25T00:00:30,remove_from_cart,/page/14,15.0
4044,467,2023-03-25T00:01:00,remove_from_cart,/page/6,29.0
4045,467,2023-03-25T00:01:30,checkout,/page/16,21.0
4046,467,2023-03-25T00:02:00,add_to_cart,/page/6,23.0
4047,467,2023-03-25T00:02:30,purchase,/page/5,2.0
4048,467,2023-03-25T00:03:00,checkout,/page/3,26.0
4049,467,2023-03-25T00:03:30,remove_from_cart,/page/18,6.0
4050,468,2023-11-04T00:00:00,purchase,/page/5,2.0
4051,468,2023-11-04T00:00:30,remove_from_cart,/page/19,47.0
4052,468,2023-11-04T00:01:00,add_to_cart,/page/5,38.0
4053,468,2023-11-04T00:01:30,remove_from_cart,/page/4,5.0
4054,469,2023-11-10T00:00:00,checkout,/page/7,3.0
4055,469,2023-11-10T00:00:30,add_to_cart,/page/19,21.0
4056,469,2023-11-10T00:01:00,remove_from_cart,/page/19,26.0
4057,469,2023-11-10T00:01:30,add_to_cart,/page/14,16.0
4058,469,2023-11-10T00:02:00,checkout,/page/5,42.0
4059,469,2023-11-10T00:02:30,checkout,/page/6,40.0
4060,469,2023-11-10T00:03:00,remove_from_cart,/page/6,3.0
4061,470,2024-03-25T00:00:00,checkout,/page/3,22.0
4062,470,2024-03-25T00:00:30,remove_from_cart,/page/20,33.0
4063,470,2024-03-25T00:01:00,page_view,/page/18,22.0
4064,470,2024-03-25T00:01:30,page_view,/page/7,14.0
4065,470,2024-03-25T00:02:00,page_view,/page/8,42.0
4066,470,2024-03-25T00:02:30,purchase,/page/2,3.0
4067,470,2024-03-25T00:03:00,remove_from_cart,/page/19,35.0
4068,470,2024-03-25T00:03:30,add_to_cart,/page/6,5.0
4069,471,2024-12-04T00:00:00,page_view,/page/6,10.0
4070,471,2024-12-04T00:00:30,page_view,/page/6,
4071,471,2024-12-04T00:01:00,page_view,/page/12,48.0
4072,471,2024-12-04T00:01:30,remove_from_cart,/page/17,43.0
4073,471,2024-12-04T00:02:00,page_view,/page/12,35.0
4074,471,2024-12-04T00:02:30,add_to_cart,/page/14,35.0
4075,471,2024-12-04T00:03:00,checkout,/page/18,32.0
4076,471,2024-12-04T00:03:30,checkout,/page/10,1.0
4077,471,2024-12-04T00:04:00,page_view,/page/19,8.0
4078,471,2024-12-04T00:04:30,purchase,/page/11,17.0
4079,471,2024-12-04T00:05:00,purchase,/page/18,4.0
4080,471,2024-12-04T00:05:30,checkout,/page/10,20.0
4081,471,2024-12-04T00:06:00,add_to_cart,/page/1,3.0
4082,471,2024-12-04T00:06:30,checkout,/page/6,37.0
4083,471,2024-12-04T00:07:00,purchase,/page/16,29.0
4084,472,2023-09-14T00:00:00,purchase,/page/16,16.0
4085,472,2023-09-14T00:00:30,remove_from_cart,/page/17,21.0
4086,472,2023-09-14T00:01:00,checkout,/page/13,19.0
4087,472,2023-09-14T00:01:30,checkout,/page/10,50.0
4088,472,2023-09-14T00:02:00,page_view,/page/20,28.0
4089,472,2023-09-14T00:02:30,add_to_cart,/page/7,19.0
4090,472,2023-09-14T00:03:00,add_to_cart,/page/4,40.0
4091,472,2023-09-14T00:03:30,add_to_cart,/page/14,
4092,472,2023-09-14T00:04:00,add_to_cart,/page/6,5.0
4093,472,2023-09-14T00:04:30,add_to_cart,/page/6,2.0
4094,472,2023-09-14T00:05:00,remove_from_cart,/page/3,3.0
4095,472,2023-09-14T00:05:30,remove_from_cart,/page/6,40.0
4096,473,2023-07-07T00:00:00,purchase,/page/7,
4097,473,2023-07-07T00:00:30,page_view,/page/10,47.0
